,Unnamed: 0,sent1,sent2,similarity,pool_DSBERT,pool_CBERT,cls_DSBERT,cls_CBERT,predicted_MINILM
6652,6652,There is no man exercising,A girl is exercising,0.3,0.9475554,0.93906283,0.95183223,0.9370117,"(0.7109, 0.32049075)"
6653,6653,The girl is lounging,A man is exercising,0.0499999999999999,0.84437007,0.8236906,0.9131515,0.81953186,"(0.59803075, 0.058282845)"
6654,6654,A man is playing the guitar,A man is packing the guitar,0.625,0.9453903,0.9623223,0.96134555,0.9650953,"(0.91322494, 0.68131435)"
6655,6655,The man is singing heartily and playing the guitar,The man is singing and playing the guitar,0.825,0.9835205,0.9856021,0.991804,0.9925716,"(0.9716829, 0.89813083)"
6656,6656,A man is playing the guitar,The man is silent and still,0.525,0.843175,0.8378639,0.89294064,0.73003995,"(0.6710275, 0.2333382)"
6657,6657,A few people are dancing,A group of people are dancing,0.875,0.971033,0.9534552,0.9833375,0.9659702,"(0.97750723, 0.92271936)"
6658,6658,The women are divinely dancing outside,The women are dancing outside,0.875,0.9730295,0.9597758,0.98946154,0.9748938,"(0.92319024, 0.8478538)"
6659,6659,The women are not dancing outside,The women are dancing outside,0.575,0.9785699,0.9820678,0.98121214,0.9869089,"(0.97661823, 0.91670346)"
6660,6660,The women are not dancing outside,A group of people are dancing,0.575,0.9071302,0.9018321,0.93873215,0.91273105,"(0.81492627, 0.50156415)"
6661,6661,The women are dancing outside,A group of people are dancing,0.7,0.9070012,0.92069566,0.92326534,0.93069017,"(0.8315282, 0.558555)"
6662,6662,Boys are dancing in front of some people,Young men are dancing in front of some people,0.8500000000000001,0.9769777,0.9871203,0.9743355,0.9804411,"(0.8952212, 0.7800588)"
6663,6663,Two men are doing a funny skit with a boxer in front of a crowd of people,"Two men are doing a skit, which is very funny, with a boxer in front of a crowd of people",1.0,0.9851269,0.98588806,0.9881054,0.98854494,"(0.9882221, 0.9783573)"
6664,6664,Boys are dancing in front of some people,A funny crowd of people is doing a skit of two boxing men,0.0999999999999999,0.915594,0.9204595,0.9150345,0.9161084,"(0.5493773, 0.24584968)"
6665,6665,Young men are dancing in front of some people,Two men are doing a funny skit with a boxer in front of a crowd of people,0.475,0.9324436,0.93642336,0.95424,0.9366509,"(0.5780976, 0.3731776)"
6666,6666,The boy is checking a calendar,A boy is checking a calendar,0.975,0.98242664,0.98395866,0.985361,0.9834015,"(0.9985516, 0.99118274)"
6667,6667,A boy is checking a calendar,There is no boy checking a calendar,0.55,0.9650296,0.964747,0.97566044,0.96509314,"(0.9376008, 0.7692713)"
6668,6668,A boy is attentively looking at a calendar,A boy is looking at a calendar,0.8999999999999999,0.94326794,0.95458233,0.9665048,0.97912043,"(0.9943496, 0.96990556)"
6669,6669,A boy is attentively looking at a calendar,A boy is checking a calendar,0.8500000000000001,0.88335353,0.89243084,0.93494666,0.92913973,"(0.9761279, 0.90222144)"
6670,6670,A boy is checking a calendar,A boy is throwing away a calendar,0.6,0.9489336,0.9548402,0.96087456,0.9702479,"(0.93717104, 0.6729349)"
6671,6671,The boy is checking a calendar,A boy is looking at a calendar,0.95,0.9283246,0.94067836,0.9530962,0.95018256,"(0.9790598, 0.9170589)"
6672,6672,A boy is checking a calendar,A boy is looking at a calendar,0.8999999999999999,0.9464072,0.95320946,0.9682269,0.9650601,"(0.98146856, 0.92376393)"
6673,6673,The men are fighting with their fists in a ring,The men are fist fighting in a ring,0.95,0.9088676,0.9463651,0.933246,0.9649117,"(0.9824976, 0.9660728)"
6674,6674,The men are fist fighting in a ring,Two people are fist fighting in a ring,0.8,0.9257016,0.9709418,0.949058,0.9626853,"(0.97123134, 0.8806168)"
6675,6675,The men are fist fighting in a ring,Nobody is fist fighting in a ring,0.825,0.92755073,0.96116346,0.95168054,0.96582884,"(0.92209244, 0.7010694)"
6676,6676,The men are fighting with their fists in a ring,Two men are fist fighting in a ring,0.95,0.91511095,0.9272965,0.9161036,0.91096675,"(0.97315776, 0.9109177)"
6677,6677,Two men are fist fighting in a ring,The men are fist fighting in a ring,0.8999999999999999,0.9748612,0.9790478,0.9748397,0.96182007,"(0.9923793, 0.9636493)"
6678,6678,The boy is not riding a bike on the top of a metal fence,The boy is riding a bike on the top of a metal fence,0.625,0.98704314,0.99052644,0.9864585,0.9928912,"(0.9654639, 0.8231962)"
6679,6679,The boy is riding a bike on the top of a metal fence,The riders are fencing in a boy's metal bike,0.4,0.94616336,0.9513639,0.9635846,0.96244824,"(0.921108, 0.72184575)"
6680,6680,The boy is riding a bike on the top of a fence made of metal,A biker is riding along the top of a fence,0.7,0.9581634,0.97250694,0.9479436,0.95795953,"(0.8678216, 0.67661285)"
6681,6681,The boy is not riding a bike on the top of a metal fence,A biker is riding along the top of a fence,0.475,0.96107036,0.97349954,0.9569066,0.9758526,"(0.8356272, 0.5404266)"
6682,6682,A biker is riding away from a fence,The boy is riding a bike on the top of a metal fence,0.475,0.94600075,0.95291287,0.97101915,0.96016276,"(0.82335746, 0.55532813)"
6683,6683,A woman is slicing a clove of garlic,A woman is washing a big pepper,0.35,0.93128383,0.9160314,0.9515285,0.93918973,"(0.582437, 0.2749215)"
6684,6684,A child is slowly waking up,A child is waking up,0.875,0.9652262,0.9835371,0.97414124,0.9900153,"(0.9835562, 0.92112577)"
6685,6685,A child is waking up,There is no child waking up,0.5,0.9394304,0.9478678,0.9490655,0.9543922,"(0.9426774, 0.7452496)"
6686,6686,A girl is awakening,A child is waking up,0.8500000000000001,0.93706596,0.9599185,0.9494106,0.96472174,"(0.79050523, 0.58300817)"
6687,6687,A girl is waking up,A child is waking up,0.8500000000000001,0.95685,0.97911394,0.9557347,0.97737765,"(0.90262246, 0.80931735)"
6688,6688,A tomato is being sliced by a woman,A woman is peeling a potato,0.575,0.9218839,0.9222404,0.9584482,0.9427757,"(0.6605484, 0.45285282)"
6689,6689,A woman is peeling a potato,There is no woman slicing a tomato,0.35,0.923301,0.9064971,0.9483465,0.8973379,"(0.65915906, 0.42773682)"
6690,6690,A woman is slicing a tomato,The woman is peeling a potato,0.575,0.9294661,0.9166018,0.95396495,0.9424224,"(0.66873825, 0.5431077)"
6691,6691,A boy is skillfully playing a piano,A boy is playing a piano,0.7749999999999999,0.9610758,0.9802001,0.9791254,0.9919801,"(0.9950667, 0.9674943)"
6692,6692,A man is singing and playing a guitar,A person is singing and playing a guitar,0.975,0.98846674,0.985102,0.98878086,0.97661763,"(0.96479416, 0.8814495)"
6693,6693,A man is singing and playing a guitar,There is no man singing and playing a guitar,0.75,0.96666944,0.9611637,0.9713342,0.9678776,"(0.8910491, 0.6561729)"
6694,6694,A man is singing and playing a guitar,Someone is singing about a man who plays the guitar,0.625,0.9642093,0.9636067,0.9730696,0.97085345,"(0.9759337, 0.8550249)"
6695,6695,A person is singing and playing a guitar,A boy is playing a piano,0.525,0.91883373,0.9469032,0.93382967,0.9638376,"(0.67145133, 0.27496946)"
6696,6696,A man is singing and playing a guitar,A boy is skillfully playing a piano,0.3249999999999999,0.9446591,0.94522655,0.96853745,0.95289135,"(0.6604608, 0.27438444)"
6697,6697,A man is singing and playing a guitar,There is no boy playing a piano,0.22125,0.9232411,0.91687846,0.95311224,0.8903383,"(0.6015673, 0.17209801)"
6698,6698,A man is climbing a rope,A man is coming down a rope,0.825,0.96344554,0.9748219,0.9784612,0.98596346,"(0.93482363, 0.7576834)"
6699,6699,A man is climbing up a rope,The man is climbing up a rope,0.975,0.9840652,0.98895085,0.9828591,0.98675776,"(0.99596465, 0.981852)"
6700,6700,A man is climbing a rope,The man is not climbing up a rope,0.475,0.9563154,0.962853,0.9533739,0.96455437,"(0.93922997, 0.75083023)"
6701,6701,The woman is picking up a kangaroo that is little,The woman is picking up a baby kangaroo,0.875,0.97920585,0.9742055,0.95051616,0.94002557,"(0.9661498, 0.8936158)"
6702,6702,The woman is picking up a baby kangaroo,The woman is not picking up a baby kangaroo,0.5,0.98855543,0.99121636,0.9873724,0.98622745,"(0.9618533, 0.8233812)"
6703,6703,The woman is picking up a baby kangaroo,A kangaroo is picking up the woman's baby,0.45875,0.97506547,0.97225785,0.9704655,0.96848667,"(0.9793872, 0.9404191)"
6704,6704,The woman is picking up the kangaroo,The kangaroo is picking up the woman,0.7,0.98397,0.9848392,0.97875684,0.9789823,"(0.98137695, 0.9658836)"
6705,6705,The woman is picking up a baby kangaroo,The kangaroo is picking up the woman,0.5,0.97134006,0.9734192,0.9771475,0.96918714,"(0.96254057, 0.89455795)"
6706,6706,The woman is picking up a kangaroo that is little,The woman is picking up the kangaroo,0.8999999999999999,0.97683054,0.9797251,0.9495757,0.9458506,"(0.96295226, 0.9099297)"
6707,6707,There is no man breaking wooden boards with his hand,A man is breaking wooden boards with his hand,0.875,0.9623663,0.9631814,0.9652991,0.95656645,"(0.9442723, 0.7857071)"
6708,6708,Tiles are being broken with his hands by a man,A man is breaking wooden boards with his hand,0.675,0.90868473,0.93233943,0.9073067,0.92469406,"(0.6488688, 0.48926592)"
6709,6709,A man is repairing tiles with his hands,A man is breaking wooden boards with his hand,0.3087499999999999,0.9289572,0.9261851,0.9625356,0.95157576,"(0.5856645, 0.4235546)"
6710,6710,A person is riding a jetski in the waves,The person is riding a jetski in the waves,1.0,0.9900719,0.98865175,0.9869608,0.97767407,"(0.99885124, 0.99390376)"
6711,6711,A person is riding a jetski in the waves,There is no person riding a jetski in the waves,0.75,0.95858574,0.96112186,0.954322,0.95355797,"(0.943197, 0.7573458)"
6712,6712,A Seadoo is being ridden by a woman,A woman is riding a Seadoo,1.0,0.95694137,0.9521287,0.95128566,0.9566486,"(0.9709373, 0.90411556)"
6713,6713,A person is riding a jetski in the waves,A Seadoo is being ridden by a woman,0.725,0.9128981,0.9023825,0.92444676,0.8470831,"(0.66417384, 0.44110507)"
6714,6714,A person is riding a jetski in the waves,A woman is parking a Seadoo,0.4,0.9124685,0.9029499,0.91560215,0.87457657,"(0.6000962, 0.27554274)"
6715,6715,A woman is riding a Seadoo,There is no person riding a jetski in the waves,0.425,0.9127746,0.8718208,0.91943264,0.77879477,"(0.66365707, 0.31492645)"
6716,6716,A man is dancing,A person is dancing,0.875,0.9713925,0.958565,0.98110074,0.9264885,"(0.95131075, 0.82239723)"
6717,6717,A man is standing still,A man is dancing,0.4,0.89001024,0.8985173,0.91128206,0.88714474,"(0.7062144, 0.32356447)"
6718,6718,A man is slowly dancing on the road,A man is dancing on the road,0.925,0.9862884,0.98883736,0.99163824,0.9961487,"(0.9697401, 0.90088105)"
6719,6719,A man is slowly dancing on the road,A man is dancing,0.8500000000000001,0.9190448,0.925804,0.9543103,0.90749145,"(0.87444997, 0.70467967)"
6720,6720,A man is dancing,There is no man dancing on the road,0.55,0.89592826,0.9050473,0.94351107,0.92220247,"(0.79230535, 0.5312535)"
6721,6721,A man is running on the road,The man is running on the road,0.95,0.9870409,0.98832583,0.9858527,0.9765595,"(0.9965107, 0.98778033)"
6722,6722,The man is running on the road,A dog is running on the road,0.55,0.9673536,0.9666431,0.97613704,0.9696536,"(0.85345936, 0.6709753)"
6723,6723,There is no dog running on the road,A man is running on the road,0.3249999999999999,0.9232725,0.9124771,0.9436904,0.8398622,"(0.74147224, 0.3923962)"
6724,6724,A dog is running on the road,A man is running on the road,0.675,0.9680152,0.9763131,0.97772235,0.98080575,"(0.8513221, 0.6727514)"
6725,6725,A man is outside and is throwing blades at a target which is close,A man is outside and is throwing blades at a close target,0.95,0.98594517,0.9840529,0.95894265,0.9655583,"(0.996745, 0.99219596)"
6726,6726,A man is outside close to a target for blade throwing,A man is outside and is throwing blades at a close target,0.725,0.9460228,0.8931257,0.95155287,0.8351544,"(0.9665289, 0.95401096)"
6727,6727,A man is outside and is throwing blades at a close target,The man is hurling knives at a tree,0.625,0.9378581,0.9388328,0.94240403,0.9410956,"(0.7850411, 0.59812427)"
6728,6728,A man is outside and is throwing blades at a close target,The man is removing knives from a tree,0.475,0.9222787,0.93482107,0.9363682,0.9410126,"(0.7076715, 0.40240967)"
6729,6729,The man is throwing knives at a tree,A man is inside the house and is throwing blades at a close target,0.675,0.95634747,0.9381939,0.96360123,0.9469478,"(0.7495073, 0.5743473)"
6730,6730,A man is outside close to a target for blade throwing,The man is throwing knives at a tree,0.625,0.91490066,0.8464111,0.9309044,0.80616105,"(0.8177889, 0.6289351)"
6731,6731,A horse is being ridden by a man,A man is riding a horse,1.0,0.947088,0.9647323,0.9654418,0.97163653,"(0.9731374, 0.8852776)"
6732,6732,One man is riding a horse,The man is riding a horse,1.0,0.97356397,0.97222257,0.9756178,0.96682036,"(0.97879493, 0.86287236)"
6733,6733,A man is stopping a horse,The man is riding a horse,0.725,0.9394398,0.953895,0.9619512,0.9703396,"(0.9211687, 0.7213594)"
6734,6734,The man is riding a horse,A man is riding a horse,1.0,0.97423494,0.9855531,0.9801519,0.9827562,"(0.9955284, 0.9828548)"
6735,6735,A picture is being drawn by a man,A man is drawing a picture,0.975,0.9193084,0.93171823,0.9443106,0.9432118,"(0.95960593, 0.8844683)"
6736,6736,A man is taking a picture of a drawing,A man is drawing a picture,0.46625,0.96312636,0.959435,0.97060716,0.93431634,"(0.96115804, 0.8996484)"
6737,6737,The person is painting,The person is drawing,0.6,0.94585073,0.9514115,0.9532728,0.96302384,"(0.832044, 0.68925506)"
6738,6738,Someone is drawing a person,The person is drawing,0.75,0.9213568,0.9288709,0.9497441,0.8789984,"(0.99025774, 0.9517818)"
6739,6739,A picture is being drawn by a man,The person is drawing,0.7749999999999999,0.8561256,0.8563287,0.90901566,0.8558657,"(0.8470423, 0.65419954)"
6740,6740,Someone is playing the guitar,Somebody is playing the guitar,0.95,0.9861549,0.9870323,0.9881647,0.97281617,"(0.9993208, 0.99576205)"
6741,6741,Somebody is playing the guitar,Someone is playing a piano,0.4499999999999999,0.9671383,0.96634984,0.9803704,0.96269673,"(0.69247794, 0.48079902)"
6742,6742,Someone is playing the guitar,Someone is dismantling a piano,0.3,0.92176,0.92674476,0.97898537,0.9509491,"(0.67887926, 0.3400439)"
6743,6743,There is no man eating food,A man is eating some food,0.7749999999999999,0.95931154,0.93897676,0.9707535,0.90551984,"(0.87813383, 0.6674307)"
6744,6744,A man is eating a pizza,A pizza is being eaten by a man,0.975,0.945743,0.94782126,0.96116805,0.9310349,"(0.9635861, 0.867706)"
6745,6745,There is no man eating a pizza,A man is eating some food,0.525,0.9423191,0.93080425,0.9507931,0.91757715,"(0.7299919, 0.5014507)"
6746,6746,A man is eating a pizza,Some food is being eaten by a man,0.8500000000000001,0.88954,0.91396224,0.9126708,0.8390278,"(0.7410634, 0.5063242)"
6747,6747,A man is eating a pizza,A man is eating some food,0.8,0.9563147,0.946934,0.9653884,0.94452834,"(0.7835076, 0.67208946)"
6748,6748,A cute panda is lying down,A cute panda is not lying down,0.725,0.9843432,0.98715657,0.97575706,0.9895375,"(0.98266447, 0.9378774)"
6749,6749,The panda bear is resting on the logs,The panda bear is lying on the logs,0.925,0.98922443,0.98510194,0.99123526,0.9847876,"(0.96899366, 0.92026484)"
6750,6750,The panda bear is lying on the logs,The panda bear is not lying on the logs,0.4499999999999999,0.9923518,0.9881097,0.99036694,0.98707557,"(0.9882085, 0.94349235)"
6751,6751,The log is lying on the panda bear,The panda bear is lying on the logs,0.6,0.98683,0.9667491,0.9852998,0.94175446,"(0.98713726, 0.9554353)"
6752,6752,A cute panda is lying down,The log is lying on the panda bear,0.55,0.94302315,0.9201297,0.9456818,0.9069104,"(0.8655499, 0.68474114)"
6753,6753,The panda bear is lying on the logs,A cute panda is not lying down,0.675,0.9290669,0.93568313,0.9288473,0.94669986,"(0.8605269, 0.7107034)"
6754,6754,A cute panda is lying down,The panda bear is lying on the logs,0.75,0.9441472,0.9489684,0.95114285,0.95543456,"(0.8548925, 0.7319079)"
6755,6755,A dog is jumping on a trampoline,A dog is bouncing on a trampoline,1.0,0.98749197,0.98490494,0.9929324,0.9891684,"(0.9699579, 0.89678514)"
6756,6756,A dog is lying on a trampoline,A dog is bouncing on a trampoline,0.65,0.9833608,0.97820497,0.9876623,0.9835838,"(0.92093766, 0.74493223)"
6757,6757,There is no dog bouncing on a trampoline,A dog is jumping on a trampoline,0.675,0.94071054,0.94143283,0.9431591,0.93902636,"(0.92399466, 0.68414253)"
6758,6758,A man is doing back flips on a trampoline,A man is jumping on a trampoline,0.825,0.9578093,0.9467907,0.9619407,0.9583032,"(0.9500993, 0.7591858)"
6759,6759,There is no man doing back flips on a trampoline,A man is doing back flips on a trampoline,0.625,0.965834,0.9773681,0.96101195,0.9645789,"(0.94313776, 0.7755579)"
